"country","year","age","value","activity_type","burden_outcome"
"ABC",2013,64,1,"novax","deaths"
"ABC",2013,65,1,"novax","deaths"
"ABC",2013,66,1,"novax","deaths"
"ABC",2013,67,1,"novax","deaths"
"ABC",2013,68,1,"novax","deaths"
"ABC",2013,69,1,"novax","deaths"
"ABC",2013,70,0,"novax","deaths"
"ABC",2013,71,0,"novax","deaths"
"ABC",2013,72,0,"novax","deaths"
"ABC",2013,73,0,"novax","deaths"
"ABC",2013,74,0,"novax","deaths"
"ABC",2013,75,0,"novax","deaths"
"ABC",2013,76,0,"novax","deaths"
"ABC",2013,77,0,"novax","deaths"
"ABC",2013,78,0,"novax","deaths"
"ABC",2013,79,0,"novax","deaths"
"ABC",2013,80,0,"novax","deaths"
"ABC",2013,81,0,"novax","deaths"
"ABC",2013,82,0,"novax","deaths"
"ABC",2013,83,0,"novax","deaths"
"ABC",2013,84,0,"novax","deaths"
"ABC",2013,85,0,"novax","deaths"
"ABC",2013,86,0,"novax","deaths"
"ABC",2013,87,0,"novax","deaths"
"ABC",2013,88,0,"novax","deaths"
"ABC",2013,89,0,"novax","deaths"
"ABC",2013,90,0,"novax","deaths"
"ABC",2013,91,0,"novax","deaths"
"ABC",2013,92,0,"novax","deaths"
"ABC",2013,93,0,"novax","deaths"
"ABC",2013,94,0,"novax","deaths"
"ABC",2013,95,0,"novax","deaths"
"ABC",2013,96,0,"novax","deaths"
"ABC",2013,97,0,"novax","deaths"
"ABC",2013,98,0,"novax","deaths"
"ABC",2013,99,0,"novax","deaths"
"ABC",2013,100,0,"novax","deaths"
"ABC",2014,0,22,"novax","deaths"
"ABC",2014,1,21,"novax","deaths"
"ABC",2014,2,20,"novax","deaths"
"ABC",2014,3,20,"novax","deaths"
"ABC",2014,4,19,"novax","deaths"
"ABC",2014,5,18,"novax","deaths"
"ABC",2014,6,17,"novax","deaths"
"ABC",2014,7,17,"novax","deaths"
"ABC",2014,8,16,"novax","deaths"
"ABC",2014,9,15,"novax","deaths"
"ABC",2014,10,15,"novax","deaths"
"ABC",2014,11,14,"novax","deaths"
"ABC",2014,12,14,"novax","deaths"
"ABC",2014,13,13,"novax","deaths"
"ABC",2014,14,12,"novax","deaths"
"ABC",2014,15,12,"novax","deaths"
"ABC",2014,16,11,"novax","deaths"
"ABC",2014,17,11,"novax","deaths"
"ABC",2014,18,10,"novax","deaths"
"ABC",2014,19,10,"novax","deaths"
"ABC",2014,20,10,"novax","deaths"
"ABC",2014,21,9,"novax","deaths"
"ABC",2014,22,9,"novax","deaths"
"ABC",2014,23,9,"novax","deaths"
"ABC",2014,24,7,"novax","deaths"
"ABC",2014,25,7,"novax","deaths"
"ABC",2014,26,5,"novax","deaths"
"ABC",2014,27,5,"novax","deaths"
"ABC",2014,28,5,"novax","deaths"
"ABC",2014,29,5,"novax","deaths"
"ABC",2014,30,4,"novax","deaths"
"ABC",2014,31,4,"novax","deaths"
"ABC",2014,32,4,"novax","deaths"
"ABC",2014,33,4,"novax","deaths"
"ABC",2014,34,4,"novax","deaths"
"ABC",2014,35,4,"novax","deaths"
"ABC",2014,36,3,"novax","deaths"
"ABC",2014,37,3,"novax","deaths"
"ABC",2014,38,3,"novax","deaths"
"ABC",2014,39,3,"novax","deaths"
"ABC",2014,40,3,"novax","deaths"
"ABC",2014,41,3,"novax","deaths"
"ABC",2014,42,2,"novax","deaths"
"ABC",2014,43,2,"novax","deaths"
"ABC",2014,44,2,"novax","deaths"
"ABC",2014,45,2,"novax","deaths"
"ABC",2014,46,2,"novax","deaths"
"ABC",2014,47,2,"novax","deaths"
"ABC",2014,48,2,"novax","deaths"
"ABC",2014,49,2,"novax","deaths"
"ABC",2014,50,2,"novax","deaths"
"ABC",2014,51,2,"novax","deaths"
"ABC",2014,52,1,"novax","deaths"
"ABC",2014,53,1,"novax","deaths"
"ABC",2014,54,1,"novax","deaths"
"ABC",2014,55,1,"novax","deaths"
"ABC",2014,56,1,"novax","deaths"
"ABC",2014,57,1,"novax","deaths"
"ABC",2014,58,1,"novax","deaths"
"ABC",2014,59,1,"novax","deaths"
"ABC",2014,60,1,"novax","deaths"
"ABC",2014,61,1,"novax","deaths"
"ABC",2014,62,1,"novax","deaths"
"ABC",2014,63,1,"novax","deaths"
"ABC",2014,64,1,"novax","deaths"
"ABC",2014,65,1,"novax","deaths"
"ABC",2014,66,1,"novax","deaths"
"ABC",2014,67,1,"novax","deaths"
"ABC",2014,68,1,"novax","deaths"
"ABC",2014,69,1,"novax","deaths"
"ABC",2014,70,0,"novax","deaths"
"ABC",2014,71,0,"novax","deaths"
"ABC",2014,72,0,"novax","deaths"
"ABC",2014,73,0,"novax","deaths"
"ABC",2014,74,0,"novax","deaths"
"ABC",2014,75,0,"novax","deaths"
"ABC",2014,76,0,"novax","deaths"
"ABC",2014,77,0,"novax","deaths"
"ABC",2014,78,0,"novax","deaths"
"ABC",2014,79,0,"novax","deaths"
"ABC",2014,80,0,"novax","deaths"
"ABC",2014,81,0,"novax","deaths"
"ABC",2014,82,0,"novax","deaths"
"ABC",2014,83,0,"novax","deaths"
"ABC",2014,84,0,"novax","deaths"
"ABC",2014,85,0,"novax","deaths"
"ABC",2014,86,0,"novax","deaths"
"ABC",2014,87,0,"novax","deaths"
"ABC",2014,88,0,"novax","deaths"
"ABC",2014,89,0,"novax","deaths"
"ABC",2014,90,0,"novax","deaths"
"ABC",2014,91,0,"novax","deaths"
"ABC",2014,92,0,"novax","deaths"
"ABC",2014,93,0,"novax","deaths"
"ABC",2014,94,0,"novax","deaths"
"ABC",2014,95,0,"novax","deaths"
"ABC",2014,96,0,"novax","deaths"
"ABC",2014,97,0,"novax","deaths"
"ABC",2014,98,0,"novax","deaths"
"ABC",2014,99,0,"novax","deaths"
"ABC",2014,100,0,"novax","deaths"
"ABC",2015,0,23,"novax","deaths"
"ABC",2015,1,22,"novax","deaths"
"ABC",2015,2,21,"novax","deaths"
"ABC",2015,3,20,"novax","deaths"
"ABC",2015,4,19,"novax","deaths"
"ABC",2015,5,19,"novax","deaths"
"ABC",2015,6,18,"novax","deaths"
"ABC",2015,7,17,"novax","deaths"
"ABC",2015,8,16,"novax","deaths"
"ABC",2015,9,16,"novax","deaths"
"ABC",2015,10,15,"novax","deaths"
"ABC",2015,11,15,"novax","deaths"
"ABC",2015,12,14,"novax","deaths"
"ABC",2015,13,13,"novax","deaths"
"ABC",2015,14,13,"novax","deaths"
"ABC",2015,15,12,"novax","deaths"
"ABC",2015,16,12,"novax","deaths"
"ABC",2015,17,11,"novax","deaths"
"ABC",2015,18,11,"novax","deaths"
"ABC",2015,19,10,"novax","deaths"
"ABC",2015,20,10,"novax","deaths"
"ABC",2015,21,9,"novax","deaths"
"ABC",2015,22,9,"novax","deaths"
"ABC",2015,23,9,"novax","deaths"
"ABC",2015,24,8,"novax","deaths"
"ABC",2015,25,7,"novax","deaths"
"ABC",2015,26,7,"novax","deaths"
"ABC",2015,27,5,"novax","deaths"
"ABC",2015,28,5,"novax","deaths"
"ABC",2015,29,5,"novax","deaths"
"ABC",2015,30,4,"novax","deaths"
"ABC",2015,31,4,"novax","deaths"
"ABC",2015,32,4,"novax","deaths"
"ABC",2015,33,4,"novax","deaths"
"ABC",2015,34,4,"novax","deaths"
"ABC",2015,35,4,"novax","deaths"
"ABC",2015,36,4,"novax","deaths"
"ABC",2015,37,3,"novax","deaths"
"ABC",2015,38,3,"novax","deaths"
"ABC",2015,39,3,"novax","deaths"
"ABC",2015,40,3,"novax","deaths"
"ABC",2015,41,3,"novax","deaths"
"ABC",2015,42,3,"novax","deaths"
"ABC",2015,43,2,"novax","deaths"
"ABC",2015,44,2,"novax","deaths"
"ABC",2015,45,2,"novax","deaths"
"ABC",2015,46,2,"novax","deaths"
"ABC",2015,47,2,"novax","deaths"
"ABC",2015,48,2,"novax","deaths"
"ABC",2015,49,2,"novax","deaths"
"ABC",2015,50,2,"novax","deaths"
"ABC",2015,51,2,"novax","deaths"
"ABC",2015,52,2,"novax","deaths"
"ABC",2015,53,1,"novax","deaths"
"ABC",2015,54,1,"novax","deaths"
"ABC",2015,55,1,"novax","deaths"
"ABC",2015,56,1,"novax","deaths"
"ABC",2015,57,1,"novax","deaths"
"ABC",2015,58,1,"novax","deaths"
"ABC",2015,59,1,"novax","deaths"
"ABC",2015,60,1,"novax","deaths"
"ABC",2015,61,1,"novax","deaths"
"ABC",2015,62,1,"novax","deaths"
"ABC",2015,63,1,"novax","deaths"
"ABC",2015,64,1,"novax","deaths"
"ABC",2015,65,1,"novax","deaths"
"ABC",2015,66,1,"novax","deaths"
"ABC",2015,67,1,"novax","deaths"
"ABC",2015,68,1,"novax","deaths"
"ABC",2015,69,1,"novax","deaths"
"ABC",2015,70,0,"novax","deaths"
"ABC",2015,71,0,"novax","deaths"
"ABC",2015,72,0,"novax","deaths"
"ABC",2015,73,0,"novax","deaths"
"ABC",2015,74,0,"novax","deaths"
"ABC",2015,75,0,"novax","deaths"
"ABC",2015,76,0,"novax","deaths"
"ABC",2015,77,0,"novax","deaths"
"ABC",2015,78,0,"novax","deaths"
"ABC",2015,79,0,"novax","deaths"
"ABC",2015,80,0,"novax","deaths"
"ABC",2015,81,0,"novax","deaths"
"ABC",2015,82,0,"novax","deaths"
"ABC",2015,83,0,"novax","deaths"
"ABC",2015,84,0,"novax","deaths"
"ABC",2015,85,0,"novax","deaths"
"ABC",2015,86,0,"novax","deaths"
"ABC",2015,87,0,"novax","deaths"
"ABC",2015,88,0,"novax","deaths"
"ABC",2015,89,0,"novax","deaths"
"ABC",2015,90,0,"novax","deaths"
"ABC",2015,91,0,"novax","deaths"
"ABC",2015,92,0,"novax","deaths"
"ABC",2015,93,0,"novax","deaths"
"ABC",2015,94,0,"novax","deaths"
"ABC",2015,95,0,"novax","deaths"
"ABC",2015,96,0,"novax","deaths"
"ABC",2015,97,0,"novax","deaths"
"ABC",2015,98,0,"novax","deaths"
"ABC",2015,99,0,"novax","deaths"
"ABC",2015,100,0,"novax","deaths"
"ABC",2016,0,23,"novax","deaths"
"ABC",2016,1,22,"novax","deaths"
"ABC",2016,2,21,"novax","deaths"
"ABC",2016,3,21,"novax","deaths"
"ABC",2016,4,20,"novax","deaths"
"ABC",2016,5,19,"novax","deaths"
"ABC",2016,6,18,"novax","deaths"
"ABC",2016,7,18,"novax","deaths"
"ABC",2016,8,17,"novax","deaths"
"ABC",2016,9,16,"novax","deaths"
"ABC",2016,10,16,"novax","deaths"
"ABC",2016,11,15,"novax","deaths"
"ABC",2016,12,14,"novax","deaths"
"ABC",2016,13,14,"novax","deaths"
"ABC",2016,14,13,"novax","deaths"
"ABC",2016,15,13,"novax","deaths"
"ABC",2016,16,12,"novax","deaths"
"ABC",2016,17,12,"novax","deaths"
"ABC",2016,18,11,"novax","deaths"
"ABC",2016,19,11,"novax","deaths"
"ABC",2016,20,10,"novax","deaths"
"ABC",2016,21,10,"novax","deaths"
"ABC",2016,22,9,"novax","deaths"
"ABC",2016,23,9,"novax","deaths"
"ABC",2016,24,9,"novax","deaths"
"ABC",2016,25,8,"novax","deaths"
"ABC",2016,26,7,"novax","deaths"
"ABC",2016,27,7,"novax","deaths"
"ABC",2016,28,5,"novax","deaths"
"ABC",2016,29,5,"novax","deaths"
"ABC",2016,30,5,"novax","deaths"
"ABC",2016,31,4,"novax","deaths"
"ABC",2016,32,4,"novax","deaths"
"ABC",2016,33,4,"novax","deaths"
"ABC",2016,34,4,"novax","deaths"
"ABC",2016,35,4,"novax","deaths"
"ABC",2016,36,4,"novax","deaths"
"ABC",2016,37,3,"novax","deaths"
"ABC",2016,38,3,"novax","deaths"
"ABC",2016,39,3,"novax","deaths"
"ABC",2016,40,3,"novax","deaths"
"ABC",2016,41,3,"novax","deaths"
"ABC",2016,42,3,"novax","deaths"
"ABC",2016,43,3,"novax","deaths"
"ABC",2016,44,2,"novax","deaths"
"ABC",2016,45,2,"novax","deaths"
"ABC",2016,46,2,"novax","deaths"
"ABC",2016,47,2,"novax","deaths"
"ABC",2016,48,2,"novax","deaths"
"ABC",2016,49,2,"novax","deaths"
"ABC",2016,50,2,"novax","deaths"
"ABC",2016,51,2,"novax","deaths"
"ABC",2016,52,2,"novax","deaths"
"ABC",2016,53,2,"novax","deaths"
"ABC",2016,54,1,"novax","deaths"
"ABC",2016,55,1,"novax","deaths"
"ABC",2016,56,1,"novax","deaths"
"ABC",2016,57,1,"novax","deaths"
"ABC",2016,58,1,"novax","deaths"
"ABC",2016,59,1,"novax","deaths"
"ABC",2016,60,1,"novax","deaths"
"ABC",2016,61,1,"novax","deaths"
"ABC",2016,62,1,"novax","deaths"
"ABC",2016,63,1,"novax","deaths"
"ABC",2016,64,1,"novax","deaths"
"ABC",2016,65,1,"novax","deaths"
"ABC",2016,66,1,"novax","deaths"
"ABC",2016,67,1,"novax","deaths"
"ABC",2016,68,1,"novax","deaths"
"ABC",2016,69,1,"novax","deaths"
"ABC",2016,70,0,"novax","deaths"
"ABC",2016,71,0,"novax","deaths"
"ABC",2016,72,0,"novax","deaths"
"ABC",2016,73,0,"novax","deaths"
"ABC",2016,74,0,"novax","deaths"
"ABC",2016,75,0,"novax","deaths"
"ABC",2016,76,0,"novax","deaths"
"ABC",2016,77,0,"novax","deaths"
"ABC",2016,78,0,"novax","deaths"
"ABC",2016,79,0,"novax","deaths"
"ABC",2016,80,0,"novax","deaths"
"ABC",2016,81,0,"novax","deaths"
"ABC",2016,82,0,"novax","deaths"
"ABC",2016,83,0,"novax","deaths"
"ABC",2016,84,0,"novax","deaths"
"ABC",2016,85,0,"novax","deaths"
"ABC",2016,86,0,"novax","deaths"
"ABC",2016,87,0,"novax","deaths"
"ABC",2016,88,0,"novax","deaths"
"ABC",2016,89,0,"novax","deaths"
"ABC",2016,90,0,"novax","deaths"
"ABC",2016,91,0,"novax","deaths"
"ABC",2016,92,0,"novax","deaths"
"ABC",2016,93,0,"novax","deaths"
"ABC",2016,94,0,"novax","deaths"
"ABC",2016,95,0,"novax","deaths"
"ABC",2016,96,0,"novax","deaths"
"ABC",2016,97,0,"novax","deaths"
"ABC",2016,98,0,"novax","deaths"
"ABC",2016,99,0,"novax","deaths"
"ABC",2016,100,0,"novax","deaths"
"ABC",2017,0,23,"novax","deaths"
"ABC",2017,1,22,"novax","deaths"
"ABC",2017,2,22,"novax","deaths"
"ABC",2017,3,21,"novax","deaths"
"ABC",2017,4,20,"novax","deaths"
"ABC",2017,5,20,"novax","deaths"
"ABC",2017,6,19,"novax","deaths"
"ABC",2017,7,18,"novax","deaths"
"ABC",2017,8,17,"novax","deaths"
"ABC",2017,9,17,"novax","deaths"
"ABC",2017,10,16,"novax","deaths"
"ABC",2017,11,15,"novax","deaths"
"ABC",2017,12,15,"novax","deaths"
"ABC",2017,13,14,"novax","deaths"
"ABC",2017,14,14,"novax","deaths"
"ABC",2017,15,13,"novax","deaths"
"ABC",2017,16,13,"novax","deaths"
"ABC",2017,17,12,"novax","deaths"
"ABC",2017,18,11,"novax","deaths"
"ABC",2017,19,11,"novax","deaths"
"ABC",2017,20,10,"novax","deaths"
"ABC",2017,21,10,"novax","deaths"
"ABC",2017,22,10,"novax","deaths"
"ABC",2017,23,9,"novax","deaths"
"ABC",2017,24,9,"novax","deaths"
"ABC",2017,25,8,"novax","deaths"
"ABC",2017,26,8,"novax","deaths"
"ABC",2017,27,7,"novax","deaths"
"ABC",2017,28,6,"novax","deaths"
"ABC",2017,29,5,"novax","deaths"
"ABC",2017,30,5,"novax","deaths"
"ABC",2017,31,5,"novax","deaths"
"ABC",2017,32,4,"novax","deaths"
"ABC",2017,33,4,"novax","deaths"
"ABC",2017,34,4,"novax","deaths"
"ABC",2017,35,4,"novax","deaths"
"ABC",2017,36,4,"novax","deaths"
"ABC",2017,37,4,"novax","deaths"
"ABC",2017,38,3,"novax","deaths"
"ABC",2017,39,3,"novax","deaths"
"ABC",2017,40,3,"novax","deaths"
"ABC",2017,41,3,"novax","deaths"
"ABC",2017,42,3,"novax","deaths"
"ABC",2017,43,3,"novax","deaths"
"ABC",2017,44,2,"novax","deaths"
"ABC",2017,45,2,"novax","deaths"
"ABC",2017,46,2,"novax","deaths"
"ABC",2017,47,2,"novax","deaths"
"ABC",2017,48,2,"novax","deaths"
"ABC",2017,49,2,"novax","deaths"
"ABC",2017,50,2,"novax","deaths"
"ABC",2017,51,2,"novax","deaths"
"ABC",2017,52,2,"novax","deaths"
"ABC",2017,53,2,"novax","deaths"
"ABC",2017,54,1,"novax","deaths"
"ABC",2017,55,1,"novax","deaths"
"ABC",2017,56,1,"novax","deaths"
"ABC",2017,57,1,"novax","deaths"
"ABC",2017,58,1,"novax","deaths"
"ABC",2017,59,1,"novax","deaths"
"ABC",2017,60,1,"novax","deaths"
"ABC",2017,61,1,"novax","deaths"
"ABC",2017,62,1,"novax","deaths"
"ABC",2017,63,1,"novax","deaths"
"ABC",2017,64,1,"novax","deaths"
"ABC",2017,65,1,"novax","deaths"
"ABC",2017,66,1,"novax","deaths"
"ABC",2017,67,1,"novax","deaths"
"ABC",2017,68,1,"novax","deaths"
"ABC",2017,69,1,"novax","deaths"
"ABC",2017,70,1,"novax","deaths"
"ABC",2017,71,0,"novax","deaths"
"ABC",2017,72,0,"novax","deaths"
"ABC",2017,73,0,"novax","deaths"
"ABC",2017,74,0,"novax","deaths"
"ABC",2017,75,0,"novax","deaths"
"ABC",2017,76,0,"novax","deaths"
"ABC",2017,77,0,"novax","deaths"
"ABC",2017,78,0,"novax","deaths"
"ABC",2017,79,0,"novax","deaths"
"ABC",2017,80,0,"novax","deaths"
"ABC",2017,81,0,"novax","deaths"
"ABC",2017,82,0,"novax","deaths"
"ABC",2017,83,0,"novax","deaths"
"ABC",2017,84,0,"novax","deaths"
"ABC",2017,85,0,"novax","deaths"
"ABC",2017,86,0,"novax","deaths"
"ABC",2017,87,0,"novax","deaths"
"ABC",2017,88,0,"novax","deaths"
"ABC",2017,89,0,"novax","deaths"
"ABC",2017,90,0,"novax","deaths"
"ABC",2017,91,0,"novax","deaths"
"ABC",2017,92,0,"novax","deaths"
"ABC",2017,93,0,"novax","deaths"
"ABC",2017,94,0,"novax","deaths"
"ABC",2017,95,0,"novax","deaths"
"ABC",2017,96,0,"novax","deaths"
"ABC",2017,97,0,"novax","deaths"
"ABC",2017,98,0,"novax","deaths"
"ABC",2017,99,0,"novax","deaths"
"ABC",2017,100,0,"novax","deaths"
"ABC",2018,0,24,"novax","deaths"
"ABC",2018,1,23,"novax","deaths"
"ABC",2018,2,22,"novax","deaths"
"ABC",2018,3,22,"novax","deaths"
"ABC",2018,4,21,"novax","deaths"
"ABC",2018,5,20,"novax","deaths"
"ABC",2018,6,19,"novax","deaths"
"ABC",2018,7,19,"novax","deaths"
"ABC",2018,8,18,"novax","deaths"
"ABC",2018,9,17,"novax","deaths"
"ABC",2018,10,17,"novax","deaths"
"ABC",2018,11,16,"novax","deaths"
"ABC",2018,12,15,"novax","deaths"
"ABC",2018,13,15,"novax","deaths"
"ABC",2018,14,14,"novax","deaths"
"ABC",2018,15,14,"novax","deaths"
"ABC",2018,16,13,"novax","deaths"
"ABC",2018,17,12,"novax","deaths"
"ABC",2018,18,12,"novax","deaths"
"ABC",2018,19,11,"novax","deaths"
"ABC",2018,20,11,"novax","deaths"
"ABC",2018,21,10,"novax","deaths"
"ABC",2018,22,10,"novax","deaths"
"ABC",2018,23,9,"novax","deaths"
"ABC",2018,24,9,"novax","deaths"
"ABC",2018,25,9,"novax","deaths"
"ABC",2018,26,8,"novax","deaths"
"ABC",2018,27,8,"novax","deaths"
"ABC",2018,28,7,"novax","deaths"
"ABC",2018,29,6,"novax","deaths"
"ABC",2018,30,5,"novax","deaths"
"ABC",2018,31,5,"novax","deaths"
"ABC",2018,32,4,"novax","deaths"
"ABC",2018,33,4,"novax","deaths"
"ABC",2018,34,4,"novax","deaths"
"ABC",2018,35,4,"novax","deaths"
"ABC",2018,36,4,"novax","deaths"
"ABC",2018,37,4,"novax","deaths"
"ABC",2018,38,4,"novax","deaths"
"ABC",2018,39,3,"novax","deaths"
"ABC",2018,40,3,"novax","deaths"
"ABC",2018,41,3,"novax","deaths"
"ABC",2018,42,3,"novax","deaths"
"ABC",2018,43,3,"novax","deaths"
"ABC",2018,44,3,"novax","deaths"
"ABC",2018,45,2,"novax","deaths"
"ABC",2018,46,2,"novax","deaths"
"ABC",2018,47,2,"novax","deaths"
"ABC",2018,48,2,"novax","deaths"
"ABC",2018,49,2,"novax","deaths"
"ABC",2018,50,2,"novax","deaths"
"ABC",2018,51,2,"novax","deaths"
"ABC",2018,52,2,"novax","deaths"
"ABC",2018,53,2,"novax","deaths"
"ABC",2018,54,2,"novax","deaths"
"ABC",2018,55,1,"novax","deaths"
"ABC",2018,56,1,"novax","deaths"
"ABC",2018,57,1,"novax","deaths"
"ABC",2018,58,1,"novax","deaths"
"ABC",2018,59,1,"novax","deaths"
"ABC",2018,60,1,"novax","deaths"
"ABC",2018,61,1,"novax","deaths"
"ABC",2018,62,1,"novax","deaths"
"ABC",2018,63,1,"novax","deaths"
"ABC",2018,64,1,"novax","deaths"
"ABC",2018,65,1,"novax","deaths"
"ABC",2018,66,1,"novax","deaths"
"ABC",2018,67,1,"novax","deaths"
"ABC",2018,68,1,"novax","deaths"
"ABC",2018,69,1,"novax","deaths"
"ABC",2018,70,1,"novax","deaths"
"ABC",2018,71,0,"novax","deaths"
"ABC",2018,72,0,"novax","deaths"
"ABC",2018,73,0,"novax","deaths"
"ABC",2018,74,0,"novax","deaths"
"ABC",2018,75,0,"novax","deaths"
"ABC",2018,76,0,"novax","deaths"
"ABC",2018,77,0,"novax","deaths"
"ABC",2018,78,0,"novax","deaths"
"ABC",2018,79,0,"novax","deaths"
"ABC",2018,80,0,"novax","deaths"
"ABC",2018,81,0,"novax","deaths"
"ABC",2018,82,0,"novax","deaths"
"ABC",2018,83,0,"novax","deaths"
"ABC",2018,84,0,"novax","deaths"
"ABC",2018,85,0,"novax","deaths"
"ABC",2018,86,0,"novax","deaths"
"ABC",2018,87,0,"novax","deaths"
"ABC",2018,88,0,"novax","deaths"
"ABC",2018,89,0,"novax","deaths"
"ABC",2018,90,0,"novax","deaths"
"ABC",2018,91,0,"novax","deaths"
"ABC",2018,92,0,"novax","deaths"
"ABC",2018,93,0,"novax","deaths"
"ABC",2018,94,0,"novax","deaths"
"ABC",2018,95,0,"novax","deaths"
"ABC",2018,96,0,"novax","deaths"
"ABC",2018,97,0,"novax","deaths"
"ABC",2018,98,0,"novax","deaths"
"ABC",2018,99,0,"novax","deaths"
"ABC",2018,100,0,"novax","deaths"
"ABC",2019,0,24,"novax","deaths"
"ABC",2019,1,23,"novax","deaths"
"ABC",2019,2,22,"novax","deaths"
"ABC",2019,3,22,"novax","deaths"
"ABC",2019,4,21,"novax","deaths"
"ABC",2019,5,20,"novax","deaths"
"ABC",2019,6,20,"novax","deaths"
"ABC",2019,7,19,"novax","deaths"
"ABC",2019,8,18,"novax","deaths"
"ABC",2019,9,18,"novax","deaths"
"ABC",2019,10,17,"novax","deaths"
"ABC",2019,11,16,"novax","deaths"
"ABC",2019,12,16,"novax","deaths"
"ABC",2019,13,15,"novax","deaths"
"ABC",2019,14,15,"novax","deaths"
"ABC",2019,15,14,"novax","deaths"
"ABC",2019,16,13,"novax","deaths"
"ABC",2019,17,13,"novax","deaths"
"ABC",2019,18,12,"novax","deaths"
"ABC",2019,19,12,"novax","deaths"
"ABC",2019,20,11,"novax","deaths"
"ABC",2019,21,11,"novax","deaths"
"ABC",2019,22,10,"novax","deaths"
"ABC",2019,23,10,"novax","deaths"
"ABC",2019,24,9,"novax","deaths"
"ABC",2019,25,9,"novax","deaths"
"ABC",2019,26,9,"novax","deaths"
"ABC",2019,27,8,"novax","deaths"
"ABC",2019,28,8,"novax","deaths"
"ABC",2019,29,7,"novax","deaths"
"ABC",2019,30,6,"novax","deaths"
"ABC",2019,31,5,"novax","deaths"
"ABC",2019,32,5,"novax","deaths"
"ABC",2019,33,4,"novax","deaths"
"ABC",2019,34,4,"novax","deaths"
"ABC",2019,35,4,"novax","deaths"
"ABC",2019,36,4,"novax","deaths"
"ABC",2019,37,4,"novax","deaths"
"ABC",2019,38,4,"novax","deaths"
"ABC",2019,39,3,"novax","deaths"
"ABC",2019,40,3,"novax","deaths"
"ABC",2019,41,3,"novax","deaths"
"ABC",2019,42,3,"novax","deaths"
"ABC",2019,43,3,"novax","deaths"
"ABC",2019,44,3,"novax","deaths"
"ABC",2019,45,3,"novax","deaths"
"ABC",2019,46,2,"novax","deaths"
"ABC",2019,47,2,"novax","deaths"
"ABC",2019,48,2,"novax","deaths"
"ABC",2019,49,2,"novax","deaths"
"ABC",2019,50,2,"novax","deaths"
"ABC",2019,51,2,"novax","deaths"
"ABC",2019,52,2,"novax","deaths"
"ABC",2019,53,2,"novax","deaths"
"ABC",2019,54,2,"novax","deaths"
"ABC",2019,55,1,"novax","deaths"
"ABC",2019,56,1,"novax","deaths"
"ABC",2019,57,1,"novax","deaths"
"ABC",2019,58,1,"novax","deaths"
"ABC",2019,59,1,"novax","deaths"
"ABC",2019,60,1,"novax","deaths"
"ABC",2019,61,1,"novax","deaths"
"ABC",2019,62,1,"novax","deaths"
"ABC",2019,63,1,"novax","deaths"
"ABC",2019,64,1,"novax","deaths"
"ABC",2019,65,1,"novax","deaths"
"ABC",2019,66,1,"novax","deaths"
"ABC",2019,67,1,"novax","deaths"
"ABC",2019,68,1,"novax","deaths"
"ABC",2019,69,1,"novax","deaths"
"ABC",2019,70,1,"novax","deaths"
"ABC",2019,71,0,"novax","deaths"
"ABC",2019,72,0,"novax","deaths"
"ABC",2019,73,0,"novax","deaths"
"ABC",2019,74,0,"novax","deaths"
"ABC",2019,75,0,"novax","deaths"
"ABC",2019,76,0,"novax","deaths"
"ABC",2019,77,0,"novax","deaths"
"ABC",2019,78,0,"novax","deaths"
"ABC",2019,79,0,"novax","deaths"
"ABC",2019,80,0,"novax","deaths"
"ABC",2019,81,0,"novax","deaths"
"ABC",2019,82,0,"novax","deaths"
"ABC",2019,83,0,"novax","deaths"
"ABC",2019,84,0,"novax","deaths"
"ABC",2019,85,0,"novax","deaths"
"ABC",2019,86,0,"novax","deaths"
"ABC",2019,87,0,"novax","deaths"
"ABC",2019,88,0,"novax","deaths"
"ABC",2019,89,0,"novax","deaths"
"ABC",2019,90,0,"novax","deaths"
"ABC",2019,91,0,"novax","deaths"
"ABC",2019,92,0,"novax","deaths"
"ABC",2019,93,0,"novax","deaths"
"ABC",2019,94,0,"novax","deaths"
"ABC",2019,95,0,"novax","deaths"
"ABC",2019,96,0,"novax","deaths"
"ABC",2019,97,0,"novax","deaths"
"ABC",2019,98,0,"novax","deaths"
"ABC",2019,99,0,"novax","deaths"
"ABC",2019,100,0,"novax","deaths"
"ABC",2020,0,24,"novax","deaths"
"ABC",2020,1,24,"novax","deaths"
"ABC",2020,2,23,"novax","deaths"
"ABC",2020,3,22,"novax","deaths"
"ABC",2020,4,21,"novax","deaths"
"ABC",2020,5,21,"novax","deaths"
"ABC",2020,6,20,"novax","deaths"
"ABC",2020,7,19,"novax","deaths"
"ABC",2020,8,19,"novax","deaths"
"ABC",2020,9,18,"novax","deaths"
"ABC",2020,10,17,"novax","deaths"
"ABC",2020,11,17,"novax","deaths"
"ABC",2020,12,16,"novax","deaths"
"ABC",2020,13,16,"novax","deaths"
"ABC",2020,14,15,"novax","deaths"
"ABC",2020,15,14,"novax","deaths"
"ABC",2020,16,14,"novax","deaths"
"ABC",2020,17,13,"novax","deaths"
"ABC",2020,18,13,"novax","deaths"
"ABC",2020,19,12,"novax","deaths"
"ABC",2020,20,12,"novax","deaths"
"ABC",2020,21,11,"novax","deaths"
